col,oRG,EN,IPC-EN,IN,RG,Microglia,Vascular,OPC
CSRP1,0.5774474206149082,0.07469773753695635,0.09601650351276085,0.05957375601953663,0.2700763827068142,0.02061769233960177,0.27974160587448454,0.25821853613650325
CSRP2,0.23977751167399788,0.656624922456548,0.6674162448131156,0.03290877157660806,0.22091033321313666,0.0950864653144995,0.14765519340715424,0.08721719490489377
CST6,0.0,4.096614542316461e-5,0.0001646430357624573,0.0,0.00054772594275776,0.0,0.0,0.0
CSTB,0.3091203312022712,0.1840486900053604,0.2384659610342137,0.07986547612136145,0.1963422138125704,0.11789399887885525,0.12242251287283376,0.043998607504289224
CSTF2,0.18384183342750346,0.169617230513213,0.20117110989629777,0.08370046117878405,0.16349213437765048,0.038049349865499245,0.041343655755550324,0.09068241440002324
CSTF3,0.8696727818586678,1.0363550862113693,1.0813877272295134,0.6403710519789669,0.7157568279465993,0.24822895447954585,0.24673555513905598,0.3364038005429345
CTBP2,1.5312333221089647,1.149927887407232,1.2220203843375756,0.6989376160762332,1.1581306028358753,0.3528802418712407,0.6277742991513524,0.7799867077773291
CTBS,0.07217617601959994,0.048521165491736205,0.04042496149427883,0.0028821088588771113,0.0498949509802231,0.07904568281181952,0.05564284335943634,0.03022747146667441
CTNNA1,1.186120990912747,0.5594712099635782,0.9011689205502784,0.35092578792964957,0.8206148863861243,0.28261851606357,0.46050277344905644,0.3592644381049635
CTNNB1,1.0557524106787874,0.3303804153779914,0.7265893085591133,0.30627888568761974,0.7150138763252707,0.17274447002485732,0.305122392799696,0.27231758753464097
CTNND1,1.4758730066762054,1.342861618082264,1.5484336920889372,0.9154007346431242,1.1254019553955488,0.561892939204643,0.6339510533913585,0.44823722280597805
CTPS1,0.3815762859095344,0.3819978213865163,0.484965729938735,0.08174372090851449,0.3261774461311541,0.06546578761980444,0.09805978654791074,0.13468102190431244
CTPS2,0.42120479104729414,0.31128539333692373,0.46264009533197764,0.2622789860771436,0.2964506611683114,0.06668823268688,0.08146659550352595,0.13685654552664378
CTR9,0.3890924423108309,0.5319543424577236,0.5786743007341827,0.3073456612543503,0.32736364492795517,0.14840345865009788,0.1732370395396806,0.1966960050450306
CTSB,0.6533100018581727,0.395381400901664,0.5041818824855003,0.2808597775635181,0.5594579626821268,0.9340309768624764,0.39611060917556895,0.25307175895938067
CTSC,0.11614787805905644,0.022907293269964546,0.06002692531160515,0.018978578758702024,0.12040879772721338,0.49096627637930346,0.026230657479947836,0.17350478021446372
CTSD,0.22355594105255067,0.14513717600140447,0.15831282181097592,0.05560303112138477,0.15725541480687333,0.3206462695010745,0.07754497071959414,0.1423092126538947
CTSH,0.03283902662095004,0.0090342363985541,0.010978348232679791,0.002682744983304152,0.02182131940215773,0.141364288661574,0.003921624783931798,0.004590378679204935
CTSS,0.0036793844742872427,0.013015714565418732,0.005858816253611936,0.005084502365701744,0.005911321967549196,0.20563050566752689,0.012745280547778343,0.0
CTSV,0.025403870729359897,0.011649108533316526,0.04093422041656324,0.005564853842181264,0.043823429444081206,0.0,0.001960812391965899,0.0
CTSZ,0.2543690053082883,0.05565489099678729,0.07554394049575128,0.009208301778444452,0.17246558274279133,0.4101900313455716,0.20967282918886673,0.025637092787469475
CTTN,0.39075983541775006,0.56411396912286,0.5863415173665989,0.3846993495535626,0.2966359140785707,0.08093385539907315,0.3051207965997246,0.2582013124166353
CUL1,0.5146314946341857,0.6135757369167342,1.1267747677523297,0.2881283569090265,0.4475267995155583,0.18936116417270443,0.2111990260721066,0.23722939305419039
CUL2,0.37894309315967006,0.43014340040756577,0.39112044043789596,0.23126407142217767,0.28690759779566216,0.09247474368508442,0.12928535624471438,0.22867159270928425
CUL3,0.8348039644505468,0.8886079625061424,0.9893911345660852,0.6357770045051041,0.7135242573452459,0.22307425439504308,0.3232471685249291,0.4173119995799805
CUL4A,0.4698666615239063,0.38745951448983984,0.35792912663836257,0.17720719871880558,0.3736453265940084,0.10245952391349211,0.12401658891694946,0.15511376648870764
CUL4B,0.5113061686400211,0.6014740650249472,0.6413884520179252,0.35474112027792676,0.41278212058839175,0.1491159875969067,0.17109365707377533,0.22209376639795786
CUL5,0.5239298704600174,0.6269465133469265,0.6193325478014666,0.36819109189123833,0.3779975788880376,0.1672611824739963,0.18566829598854176,0.2623568100725464
CUX2,0.05723455499923266,1.174563561663303,0.4276101027708128,0.0986187475156611,0.10107283613863861,0.1560507602567572,0.10932487432690673,0.07613125825872376
CWC22,0.2924759372638258,0.2650739211248358,0.3262438046257632,0.15977019690984584,0.22102022187149806,0.04729298541435377,0.09258425470787128,0.13009064322510752
CYB5A,0.18495093161525863,0.18781260971763453,0.20287370794682913,0.05960987244444238,0.12143132247580538,0.04017977110739198,0.09380497071544601,0.08150165704161336
CYB5R1,0.24079485632360606,0.25859877004259507,0.20114071832173827,0.06610792162964473,0.13915005133074038,0.10001495757191183,0.09232637414663512,0.12168990597038229
CYB5R3,1.0463603585977421,1.0552727157210102,1.031622024306021,0.5238106374489675,0.7943121425395565,0.2964733388750643,0.5839044223541303,0.5314137151904438
CYBB,0.0007082566558855027,0.0015227085529772079,0.0009195251807382163,0.00048035147647951856,0.002351103339623756,0.4346375486392418,0.001960812391965899,0.0
CYC1,0.7053463194067447,0.6583152765707213,0.7791742499469103,0.3296641324176076,0.5877519342934757,0.20655249529741154,0.31287344477409745,0.29674725279367364
CYCS,0.3487639761924185,0.3450457514364146,0.4200778368909529,0.1106064478692802,0.32637748449379805,0.11152033079056878,0.20131846520538343,0.13736622129575726
CYFIP1,0.6902307158915849,0.5763177201450007,0.5141613689453108,0.33081143281258946,0.43719942688494146,0.49515700237055926,0.3507192681877397,0.10176835104619325
CYP2U1,0.24971172247513582,0.11708392881145342,0.10029657773430217,0.06241974845350798,0.16011395369987572,0.03879049454505243,0.04191715661567503,0.06236012222110897
CYP51A1,1.1703978163991207,0.8060099891839355,0.7008479686214019,0.23925744957047818,0.6448029020558224,0.2092812977515445,0.2282744329396464,0.47172173199430545
CYTH3,0.23789050012801005,0.2761902826627218,0.23180274624499508,0.11945678931047202,0.24014638981492908,0.14758378445481019,0.8339819812321279,0.10904392911684298
CZIB,0.41026294020827536,0.29253402228316683,0.39063713471135425,0.1264533067065698,0.3137282531785205,0.10032910267159936,0.1448805703434719,0.16716628533767952
DACH1,1.225879915766374,0.009266662065967275,0.6622701247415482,0.007593086276046155,0.8242071637995372,0.08519469788285863,0.14318923224287533,0.2012041153798742
DAD1,0.27399680183632796,0.1807725332694445,0.22377398522577402,0.07226147622302277,0.20574076054082302,0.0595750183799182,0.09021653698004714,0.10826390901315831
DAP,0.4498045750314704,0.34890789582553644,0.6958909847740014,0.09857245815467901,0.439788103153469,0.18246469514399685,0.1915012133154493,0.1767744501208415
DAZAP1,0.27729813249642704,0.39105509091070123,0.4862688626438851,0.19561441140017244,0.33762288687397884,0.11603941910550716,0.12974840511825364,0.11242688026761112
DBI,0.7951354158173942,0.11688172185352715,0.2892635164427849,0.08634400286930344,0.4982117824935838,0.12287208112668696,0.11219237862753025,0.27447108574657775
DBN1,1.1544398284588853,1.9565363347420748,1.972007997987101,1.3652911079855197,1.0151201204842009,0.509840900556264,0.6011230142550212,0.6376591636714516
DBNL,0.6129300293693841,0.722318154249263,0.5973626777194673,0.39504913620209686,0.41130920027224993,0.27653068254871405,0.2789079857325254,0.21766045080893384
DBR1,0.3128251598231445,0.358520846387222,0.4851536422879973,0.22885614030402207,0.23789862097735584,0.0798782418272616,0.1224049421231894,0.10635872972539819
DCK,0.5629392700600759,0.5411226264563472,0.6905025415636832,0.31177659154943105,0.4905009505073944,0.1930284993739311,0.16184552522442622,0.17747220188016485
DCLK1,0.501677407415876,1.1173082298666117,0.7222731389431956,1.068604672819261,0.34285809505505344,0.20545816973648992,0.1456190705278916,0.20388931477131902
DCLK2,0.7556203017154345,1.1385207012709568,0.9880688806576209,2.1966599776563087,0.5689961360086485,0.362329336339073,0.29253576375062623,0.5335287269038099
DCLRE1A,0.16540523611468735,0.08701653425453429,0.21060415069738514,0.05493270664485438,0.17168823388174523,0.035511446934581324,0.024510154899573734,0.05049416547125429
DCPS,0.1992109710996555,0.0837844332634921,0.18224122384012417,0.051399172104416996,0.19419242545358706,0.0397722894183668,0.06774090875976463,0.06236012222110897
DCTN1,0.7031761800374597,1.109091156702499,0.8950468284542287,0.6998905243714447,0.5705687417704245,0.2809122582990287,0.33999003101311565,0.4408793763909671
DCTN2,1.1004890649824621,1.2691464623417772,1.2959108935424166,0.7243967691148101,0.8856803133004314,0.3081172516488117,0.4229085488023441,0.41639818671260365
DCTN3,0.56080703586294,0.8370525323299617,0.8521494724716375,0.45268255002830216,0.760552227842923,0.19153990073670943,0.22973075460468345,0.35889878750527077
DCTPP1,0.4621396350665971,0.3390226909322225,0.37600864233331227,0.09421317844145757,0.2185770282722938,0.0793777473414696,0.10743937242223763,0.11390465213061912
DCUN1D5,0.36216113811781236,0.4250143162120741,0.45571270873229663,0.19739784217875347,0.28265819449132695,0.08936252756987731,0.11250799892641879,0.13771136037614803
DCX,0.9935615174711495,2.5214623960122426,2.0940047845578738,2.706000783982025,0.8219071893819969,0.7729600586390382,0.6888802246199908,1.1101863122525815
DCXR,0.4427655102723295,0.19960345752031874,0.48413324779821637,0.060497560487035626,0.5745872703008817,0.10660975796311906,0.12845397482335355,0.19851891598842944
DDAH1,1.7226127804735503,0.26457449780379866,0.48919848665783955,0.059711616778762966,1.2326102184833423,0.14960487193085145,0.1878198983431093,0.36371346352276274
DDAH2,1.1720579432500915,2.1010364325555146,2.387666494913025,1.2496104246562665,1.32429934830177,0.7555465218672134,0.7440646083654634,0.7160556874954097
DDB1,1.0069500907310485,0.7935089870382193,0.970434770093602,0.49625033411973923,0.7583794226538467,0.2647429479322276,0.26088923370285266,0.37452081960412803
DDI2,0.14195137968182397,0.13605520239419416,0.14501521348436314,0.0716633845963039,0.12492396799026768,0.04156904766973153,0.0507408123795216,0.08799721500857843
DDOST,0.2904926529922838,0.2342222597944355,0.26882186692992865,0.09188365390887147,0.21269022345086197,0.11374056790747251,0.13261750561884858,0.10982394922052761
DDR1,1.535535068135921,0.9484905785488759,1.1770293669475937,1.067550137297408,1.054204862803027,0.28847285638703646,0.2584602605028434,0.6160071645016114
DDT,0.2421974453514228,0.2482899478708171,0.2969626548550643,0.1500282096000805,0.20065191924037754,0.11685438248355753,0.13359631561486007,0.12090988586669763
DDX1,0.9156606480179753,0.9931707812370644,1.0545048860787711,0.5833708400867459,0.7095607970756361,0.23049882523790383,0.325407172209687,0.4142831749992375
DDX17,1.1883515549506325,1.1341874487222425,1.2876461482781874,0.8524219210663471,0.9466070739565391,0.3954908281897187,0.44306378374612715,0.5606230800349855
DDX21,0.42197991305178567,0.43641413996738,0.4346355708855114,0.1588911176822204,0.29373621663198923,0.168570978644865,0.16902558509516682,0.19159595059671222
DDX23,0.5950099759059276,0.5446429218236186,0.639287303124959,0.31470635409779674,0.47252332755819654,0.15136803736831064,0.20718771245117654,0.2168804307052492
DDX39B,0.7472371510221226,0.8451396169554362,0.9340119080220186,0.5296039643902115,0.591296964159058,0.24939677494639387,0.26643815649562763,0.3563178818685819
DDX3X,0.6541116222168702,0.706534265904063,0.7442490368744228,0.5003640019707438,0.48944165299057085,0.3385969003451594,0.3285702647745762,0.2985186393177416
DDX42,0.6408789389989639,0.6231401752532324,0.6884393460529911,0.3368707688933068,0.47993688876881013,0.17063004595947837,0.21874582229069742,0.2895539430673852
DDX46,0.7339235571709102,0.8036457304589172,0.8683326945196769,0.48219931428371504,0.5696700056328774,0.22056058017220304,0.25209912323832323,0.35441270258082175
DDX5,1.112502810877092,1.6190652746396688,1.6124891433465331,1.2013559206121536,0.9668924309648103,0.654902567789253,0.7326013155100844,0.7744361127617492
DDX50,0.5268329956822844,0.4951782241499596,0.5807985711038637,0.2543578407786546,0.42712605917936836,0.1354170707406416,0.17120410906036082,0.19537681016329617
DDX58,0.14223227540633002,0.055828196095238605,0.08104522565431427,0.030588637919544064,0.10855931694451446,0.04442301795378574,0.08737322711775876,0.04858898618349416
DDX59,0.4017180958443266,0.2793999437714763,0.43505849847833294,0.10714979716764186,0.34262904796818716,0.1054049085334352,0.1425881631029445,0.19929893609211408
DDX6,1.4098798243977257,1.4649656535239388,1.560473072198226,1.2780787579557122,1.1902824168977257,0.5247321717939423,0.5359854474403377,0.7829341524570907
DDX60,0.1269892940256297,0.0010071511490275917,0.04831544811321907,0.0019214059059180742,0.10238981492978254,0.030769304063273474,0.03072578312400434,0.004590378679204935
DECR1,0.4360578922403349,0.19185956072239932,0.39734135027460254,0.07741977555964458,0.34901843087921336,0.09125229861800886,0.19464760021570124,0.18673522758293604
DEK,0.6930125872183794,0.3823748028227179,0.8349091302205478,0.29067536205160144,0.6864569922634292,0.1436566049615527,0.1380161307716198,0.17330923062571207
DENND1A,0.6294111844772232,0.48604867799538787,0.4923806144195807,0.19383981737554018,0.4632895751658437,0.1399876712994481,0.10655184746319578,0.24676276309153275
DFFA,0.5471223598767836,0.3461787672090833,0.39232767812592767,0.1517502516304256,0.313445110108737,0.10442311366012086,0.16104928530235407,0.18405002819149127
DGKA,0.05715968520551854,0.03312171912796452,0.0367901675544124,0.037793910066736845,0.03147365063739813,0.08173282160060971,0.06635359722792343,0.03940822882508428
DHCR24,1.280782801872359,0.9725734084053339,0.8063543548381642,0.1515645946672211,0.7998114475399646,0.19353579004285318,0.24628377666106016,0.6919810950288405
DHCR7,0.8488049889700795,0.6314022090534438,0.37095419631591664,0.09062322297829982,0.3501712236938395,0.13837845253709857,0.10630994145163254,0.3937877032656092
DHRS1,0.13150151677261704,0.11109644503221415,0.09309241228849773,0.039869954608354304,0.11073453779134934,0.02610097989046281,0.03897593802772619,0.062360122221108955
DHRS7,0.5246954863099816,0.21395144944829692,0.5602907230951992,0.21651690066471938,0.40413406185545564,0.15673600566777576,0.1459924305644326,0.286170991916617
DHX15,1.0778795838687085,1.104386735415541,1.3496531867477493,0.8211925737308771,0.902055300473005,0.3795954370380136,0.40691840196654544,0.5523766470632543
DHX9,1.2404461221796885,1.2005535211458058,1.486676316179496,0.8142023025510869,1.0026987458749106,0.40158169794620363,0.40071874829178766,0.5259005361542277
DIDO1,0.49880776048442443,0.6138375502134265,0.6755244037805921,0.33678699877891255,0.4190716831128568,0.16963065544877226,0.2000076525804359,0.2772310798838421
DIP2B,0.6392273034851157,0.650488302495547,0.6329440452351653,0.44937829879386054,0.46313880169770005,0.26820235944325876,0.16138088015091553,0.4114346838351643
DKC1,0.4780281426951231,0.3835653887280043,0.533729347525285,0.16073168192335918,0.4478436920789156,0.13417703003617434,0.12082716396333644,0.16837371286611627
DLAT,0.32499404951758193,0.27355945953434924,0.3247487939225082,0.12670600463698412,0.2598959367801352,0.07372762829534457,0.09234394489627949,0.10523357054132271
DLD,0.5824834185530569,0.646109348198404,0.5991202467872087,0.3711188946151864,0.4165760631288365,0.1544224319615344,0.22352142673435377,0.23991459244563515
DLGAP4,0.6957895893571873,1.5410413730472747,1.3117387723993534,1.1601017503863493,0.5172899886374278,0.336464295825134,0.4895756839128617,0.6218292197956027
DLST,0.23251134286585728,0.2600030095184045,0.29393931709281146,0.14260154654012755,0.20370425643844076,0.061946089815572127,0.11742760065597789,0.09527279307922817
DMTN,0.009563772591746239,0.06961057415011425,0.008039799839705639,0.012172034362655161,0.006185184938928076,0.010799743606458072,0.008416750427988298,0.013771136037614807
DNAJA1,1.1927741236987386,1.2722265780002342,1.3253983478647262,0.9024112836218607,1.0343434414639407,0.5697433837825825,0.6250828765492971,0.5331540888144828
DNAJA2,0.7736164487658216,0.7731880245040538,0.8348915885758931,0.4102877718509292,0.5532357793724878,0.25425767321802795,0.27592692149115833,0.34966526081143595
DNAJB1,1.57911895377295,0.8760008698943548,1.175569350675984,0.7558227625145519,1.3667879621041865,0.9796693813484415,0.8780634346138791,0.7265342738252143
DNAJB11,0.4605549907970851,0.5203017454466357,0.4831679675768834,0.216129086535866,0.35503067732826427,0.21154103095501323,0.24549286900250236,0.31073720874652877
DNAJB6,0.2935947082971265,0.36798919228299165,0.3667228816780512,0.21813759673986843,0.23097816107269473,0.1086663605065146,0.11300618929924675,0.12160763762602096
DNAJC7,0.6659709052065891,0.732236303139468,0.8303939928146301,0.3980786624689369,0.5449438891363475,0.19645678284227444,0.243496287001863,0.37272892156075815
DNAJC9,0.22679945869656282,0.18308516447334397,0.3173690693991456,0.09740378251117918,0.22562623157808964,0.04353263741636028,0.04306415833592443,0.06045494293334882
DNASE1L2,0.008026908766702364,0.023809092551676327,0.009247986970787013,0.013531465066760116,0.007006773853064716,0.00098179487331437,0.0029412185879488482,0.00918075735840987
DNASE2,0.23479811766871286,0.046963106994756254,0.11594172918824466,0.020936101089525854,0.13109391588148314,0.22626870659558357,0.017240406191834846,0.03750304953732415
DNHD1,0.19892940482813493,0.12357258534829718,0.09715897179192824,0.04824390239904689,0.09797128751586771,0.03002815938372029,0.039789748699442684,0.07232089968320349
DNM1L,0.7234071487967584,1.0176175562806373,0.8331983874896361,0.6239721910833385,0.5771689774571869,0.23320986894220097,0.2737832156906632,0.37304304774112
DNM2,0.5562237116096526,0.4846540512207488,0.6089844118816762,0.30535045837751223,0.52597423633615,0.2718080575682467,0.3187153526530979,0.27750142421841334
DNMT1,0.6317118808857716,0.5551739995319147,0.734292284044562,0.2561708974098554,0.5102174577063864,0.1691094529692291,0.19499676581390704,0.25127087342637644
DNPEP,0.35070225738054256,0.19280285379661724,0.14903445744690488,0.05360078355068738,0.15655915582570915,0.07144956965645746,0.11822543677802144,0.03750304953732415
DOCK2,0.0019288012534522975,0.00012289843626949384,0.0009195251807382163,0.00048035147647951856,0.003446555225139276,0.20631750115491243,0.0,0.0
DOCK9,0.04159578945762432,0.5220341794201276,0.04879994884018803,0.20571400471821924,0.07080163272539834,0.04999771984053569,0.16955697540602185,0.14681732298873834
DPH1,0.0562107275230873,0.0827270960315812,0.0434254053755416,0.026781942532613682,0.0264510448209652,0.00883615385982933,0.022549342507607838,0.00918075735840987
DPM1,0.5676562629603895,0.5188381207009326,0.7894411078750487,0.32055313601970287,0.47866837637050946,0.1784508121320878,0.20548478062044676,0.2616590583132231
DPP3,0.11479615698954478,0.14522325611069262,0.1319207278712176,0.04459184564781589,0.06762891688287072,0.031584267441323845,0.02663756281580609,0.04590378679204936
DPP7,0.3996176486763116,0.18004119498942595,0.13834341459856117,0.012570762113801079,0.17961056073352674,0.21910695408456657,0.08555481581172418,0.16405367852148262
DPY30,0.528286241330558,0.4875365189775039,0.5398732077180014,0.24323365504138086,0.3955837682218321,0.1170950326773187,0.13082009635120626,0.1736618433046446
DPYSL2,2.478391791040402,2.9218663086878345,2.663073656006628,2.015797698635864,2.0375656920158294,1.2132886895130421,1.317959552795134,1.8547246751821582
DPYSL3,1.6332128869898401,2.696580958861386,2.1031219868428113,2.503613837597757,1.4210481999689661,0.8785072491224806,0.7569204557943812,0.8779247517732899
DPYSL4,0.5640414053479579,0.9309472022101386,1.1344624101746914,0.6227623523226362,0.38757810255498704,0.18633876393250828,0.18563315448925313,0.37581354325911154
DPYSL5,1.4194705085999888,2.085736013749484,1.5923790870663206,1.215730338454987,1.0797535375253153,0.5230345935234163,0.4272685418051568,0.611083473799024
DR1,0.40028924592592574,0.3299441935166862,0.48870517386047535,0.2615442141308772,0.4488683879850711,0.13858079909971685,0.1827270774005929,0.19272110978078769
DRAP1,0.8054845490715615,0.9032353990443099,0.7997995197582222,0.40038962315869386,0.5664670833311,0.3063292118340258,0.36371408541384065,0.3056666533071467
DSC2,0.024063359989562397,0.0028545087234788276,0.015122401094830628,0.005283866241274704,0.0095852039982608,0.010559093412696886,0.0,0.0
DSC3,0.02052630781367663,0.0009731461759245443,0.0053245310805774375,0.0035170989710560127,0.010499865244010545,0.0,0.0,0.0
DSP,0.0011804277598091713,0.0008602890538864568,0.0032245276814126186,0.0014410544294385557,0.005911321967549196,0.0,0.019201218583800743,0.0
DSTN,0.8776483962696645,0.9101932029963627,0.5767213826740305,0.4875120757221592,0.5586332658525263,0.16570347595551477,0.23865359195957203,0.4247241292215092
DTD1,0.6270511685978466,0.9389305559908693,0.9227633925009407,0.49200389625195873,0.4488056776638677,0.19747880360018047,0.1746243510715218,0.34157864973707247
DTD2,0.464275555930739,0.17930691525660009,0.2003766616706033,0.05965459768431597,0.35374825225119566,0.03845683155452444,0.05760365575140223,0.10324612290920125
DTYMK,0.33648860970537225,0.1622158131328042,0.49381788237923074,0.09111448807707187,0.6254001367343217,0.08134133708809835,0.08524079171280705,0.12740544383366273
DUSP14,0.2403897633533276,0.3097517621154573,0.265669378731783,0.029546311241251427,0.15418746141491232,0.046885503725328584,0.08921856003441984,0.06045494293334882
DUT,0.5978168634924342,0.2374591482803462,0.4448777505412229,0.07734597858872451,0.3798123972126105,0.11996500013788673,0.14574741659871124,0.12048247844194551
DYNC1H1,0.4484121330060745,0.7147649132669157,0.6054317329659653,0.3831934238046998,0.32125503191543686,0.14228803639296428,0.17806535623227004,0.25664127220926597
DYNC1I2,1.2108543866588162,1.8641515679266585,1.55899887273595,1.3935633289570335,1.024562049909542,0.5118306412644194,0.6253826619568088,0.6366334965516054
DYNC1LI1,0.47935585699925454,0.7579655416109679,0.7677363809103999,0.5179869503704239,0.4034297327025774,0.18385868252357374,0.19005456584598426,0.2314315868465487
DYNC1LI2,1.0851960084485452,1.2294086014724952,1.2846465366151691,0.8754216184747728,0.8861558636810919,0.3135166242448098,0.44301916444039346,0.5195695148759852
DYNLRB1,1.0012440805509337,1.1155373917187628,1.1218318631668052,0.6492488547681048,0.7771428178343921,0.3211096250438124,0.4983829253441689,0.45261145347795784
DYNLT1,0.6650032965993351,0.9134294785334389,0.8426818033205271,0.4463985496023027,0.520358562825159,0.16789171871939093,0.27438866565013376,0.28270577242148753
DYNLT3,0.12359918962272926,0.11869866820897737,0.09450613463195794,0.049721073253391215,0.10132477040939387,0.039197976234077614,0.24395728237079828,0.02563709278746948
DYSF,0.001082443402707066,0.0015057060664256843,0.002634288572199317,0.00048035147647951856,0.0019170407996521599,0.00196358974662874,0.023862939752123696,0.0
DZIP3,0.18817204893470946,0.22118748301955315,0.19986393010138576,0.08532198068882543,0.20034678073967188,0.04058725279641717,0.04820649912743098,0.1109491084046031
EBP,0.3885518519792329,0.5606563283658557,0.4242343370698215,0.14514154836318122,0.25273297975248765,0.10210826528557239,0.08048618930754298,0.19202335802146434
ECH1,0.6869062735659947,0.5056763017242933,0.5191435454970383,0.25258876870111113,0.47186698217746453,0.2138058476203417,0.300246751655782,0.2840792505297397
ECHS1,0.6863235507806413,0.53793715283497,0.564446862996814,0.2479483429687191,0.4642883738739583,0.16561366008050382,0.21640070280123697,0.2438087332566095
ECI1,0.6594144681181825,0.18860229500193834,0.5551433871237728,0.09864547306504479,0.5355347430845837,0.09091863562748084,0.12673347224297943,0.12740544383366273
ECI2,0.699351307493052,0.3563792109476048,0.5870165909053229,0.356672233895895,0.6279346743077625,0.12135427670022628,0.16503992021948166,0.1584129354040218
ECM1,0.02307851657291527,0.044068176208256434,0.03053051342266506,0.01629583377539787,0.031887122106196666,0.008428672170804145,0.20987194447458693,0.013771136037614807
EDC4,0.49131625422279135,0.5905341474900726,0.6234143223132577,0.3844405060337692,0.41134503593279736,0.13838005099797646,0.17427518547331597,0.2688303426291169
EDF1,0.553451264551802,0.6258887577867255,0.6660760919096081,0.3056368095072435,0.373169099839658,0.16974126388293082,0.2132480155468841,0.21991824277562652
EEA1,0.4031100553036109,0.2911582014664593,0.26361172470060257,0.41934421505579117,0.2990994967352358,0.12337728642971629,0.10035378998840955,0.17384991929485452
EEF1A2,0.13320385632372736,1.265275700468181,0.22594707344490123,0.2208330192591757,0.14730699956685261,0.17067027184407002,0.14626628567534164,0.3177439563737
EEF1B2,0.37881026461358713,0.45183483523517526,0.4335094524519313,0.09632533940798081,0.3258974059364631,0.1720033253453041,0.20159862067039355,0.10176835104619324
EEF1E1,0.1323467215102358,0.08106836758619182,0.11417909996375004,0.04447332343702227,0.0784491812640667,0.012355851664061626,0.02704446815166434,0.03672302943363948
EEF1G,1.4739798379549829,1.6626067787159597,1.8262395184121993,1.04322136724337,1.147244851664831,0.6470128545688963,0.7226162022413001,0.7282798436178654
EEF2,1.8441813799524285,1.9852303771079731,2.093185271484341,1.130596965830537,1.371297143120486,0.7966689230442191,0.9427203943523704,1.042861175611501
EFHD2,0.5663924818485938,0.040520704228130026,0.55411752515572,0.027262294009093198,0.2959838582622315,0.2989346737597732,0.3706339595030491,0.05967492282966416
EFL1,0.29034581724789155,0.2109788739783968,0.27320268875519443,0.10913158182226058,0.22613197394459983,0.08150816858336235,0.046005376923873284,0.06236012222110897
EFTUD2,0.7015188753009626,0.5140282675404906,0.593506158611945,0.24992308292947857,0.5239310722457067,0.17974867435853845,0.15805032697675278,0.21808785823368596
EHD4,0.016174168046677602,0.012295326434353293,0.009794919296913866,0.010169004731403489,0.015589598297423101,0.11781579315569156,0.02702219324789045,0.08375944900830602
EIF1,1.2905453283519694,1.326560634348248,1.3717791380661764,0.991205525504079,1.0582967870871542,0.6634572126455154,0.7728778895933003,0.6373002354108996
EIF1AY,0.20977623917976682,0.0668370364139801,0.2602399327299087,0.058775518456690524,0.19220519950621082,0.036993736293687685,0.07075743783501023,0.08990239429633859
EIF2AK2,0.7638396050139383,0.34190865538986376,0.4752563622248884,0.25360511051623624,0.5197952580721978,0.11324167188255843,0.16802258066082013,0.2004315688747313
EIF2B3,0.2277167617483199,0.4413618960803263,0.33334391060947155,0.13573216016979123,0.18298427914080806,0.08134133708809835,0.1165786484849727,0.1637010658425501
EIF2B5,0.33494592663876055,0.45009060470242546,0.3814637976488214,0.22493479163473135,0.23807405759366115,0.10327448729154245,0.13866494211904126,0.13624106211168177
EIF2S1,0.6378293005679097,0.5863521194134999,0.7145939138545081,0.33376362813221744,0.5023464419905089,0.1599041210515175,0.22823426395163832,0.2555909077710101
EIF2S2,0.03016108313177028,0.021593039668416608,0.02545133750934433,0.011048083959028926,0.02551579250404239,0.00589076923988622,0.012338375211920096,0.004590378679204935
EIF3A,0.9074396352018655,0.885580781957302,1.0998582484957142,0.49664552300693915,0.6731718701406919,0.33716291296132167,0.35560943955020835,0.38134100513218205
EIF3B,0.8007792445422237,0.6538766503359479,0.7999856478066601,0.3321488778538452,0.5560014105249024,0.17687239761985515,0.2576323948160151,0.32182314539269885
EIF3D,0.3818775089764361,0.36147225817657713,0.44388260497515003,0.19514188667810647,0.2873863462652079,0.12569053634338684,0.1468078374361205,0.15953809458809726
EIF3E,0.2768777304563529,0.27172248641004604,0.3486151289316296,0.09776561177686509,0.18704515135013564,0.08232313196141272,0.11284118997495171,0.09527279307922819
EIF3G,0.22110059770567816,0.15842645544969675,0.25334511339539184,0.07141851342030309,0.16587451324660094,0.05950119968142102,0.08808912906381478,0.08418685643305815
EIF3H,0.5330800165155427,0.6308748444824038,0.7571989329747417,0.348870788572063,0.3594572104357734,0.19276394426466292,0.22533481055166896,0.2111648928419687
EIF3I,0.2816016932185849,0.22687788674542497,0.26256543157095524,0.08266596125490495,0.18811510401750117,0.05964883707841539,0.08890293973553128,0.10098833094250859
EIF3J,0.5994051889490847,0.6149287362749071,0.5778970033169661,0.31104796519254374,0.4261513737745838,0.17850863365407119,0.21253338646620967,0.21825390881350126
EIF3L,0.8060532549463006,0.9988647303103798,1.1066122292071128,0.5537210546168508,0.6276244865527623,0.30595762461767995,0.33032837013921745,0.3516747338539519
EIF3M,0.37585001981849125,0.35346125171675646,0.40017135804815235,0.16009434562951746,0.27065966806343966,0.09499345251773271,0.13154421818592452,0.15685289519665246
