col,OPC,EN,Microglia,oRG,Vascular,IN,IPC-EN,RG
CMPK1,0.20041920666567553,0.11555110074700727,0.0203446720123724,0.07604866432214252,0.7233746719645556,0.02510454001643948,0.07031061662782756,0.01100233619936421
CMTM6,0.08154672712469944,0.06931471805599453,0.025672117798516494,0.02909506683831869,0.04780325383172036,0.0383708282251137,0.04780325383172036,0.022939458396001304
CNDP2,0.6923973645634861,0.3579656171719794,0.9746829848648334,0.720199645343126,0.7373562274165613,0.06665768956429838,0.538024135538825,0.13824936655609613
CNN3,0.26252834790828206,0.24241451642497208,0.025672117798516494,1.0123255828248692,0.8049996241759905,0.06937259920869536,0.8012113059392032,0.5467674999483176
CNOT1,0.0,0.0,0.0,0.005134423559703298,0.02390162691586018,0.0,0.0023901626915860184,0.0
CNP,0.32965111542986786,0.03669602720611475,0.025672117798516494,0.045790308242773144,0.09560650766344073,0.00825270598775204,0.04103891415577742,0.0214924619135096
CNPY2,0.1767510020710564,0.06762247057098406,0.025672117798516494,0.034229490398021985,0.0856864361995862,0.0038189927303578252,0.013348969003130658,0.005501168099682105
CNRIP1,0.23964315088011603,0.06016063924472813,0.12303314320643838,0.010268847119406597,0.07170488074758054,0.0076379854607156504,0.04482723239256401,0.0
COL11A2,0.5836237689074482,0.47622014966970544,0.22670762392863045,0.7173135376415721,0.1515327294714634,0.904763982443842,0.5560228120799703,0.8797036354641927
COL1A1,0.060210949444442656,0.09108708260959743,0.08332980870981972,0.10837943939098851,0.1195081345793009,0.34572856865375845,0.14973289934732698,0.09343022272143103
COL1A2,0.38718086550969355,0.2364532583949544,0.06636146182326129,0.36185973135502075,0.09560650766344073,0.32562582904283427,0.28272319145020847,0.43510859272740526
COL3A1,0.0,0.0,0.0,0.004424097454884086,0.0,0.003026480134071927,0.0,0.0
COL4A1,0.01019334089058743,0.0,0.0,0.030806541358219787,0.21511464224274165,0.0,0.0023901626915860184,0.0
COL4A2,0.0,0.0,0.012836058899258247,0.006845898079604398,0.21511464224274165,0.0019094963651789126,0.0,0.0
COL5A1,0.08482824993814371,0.09008767651080096,0.24029964568937492,0.23679661339390953,0.19668215429848968,0.04265786237915031,0.21300990197329459,0.15874380303067273
COLGALT1,0.0,0.004077336356234972,0.012836058899258247,0.0,0.11950813457930091,0.0,0.0,0.0
COMT,0.01019334089058743,0.016309345424939888,0.06636146182326129,0.053508673253165565,0.04780325383172036,0.0,0.008568643619958622,0.005501168099682105
COPA,0.5268053950670961,0.31497422047088575,0.5274944710643543,0.6028070837636111,0.7193131879764043,0.04380969771155175,0.4013319860183024,0.12872042237072828
COPB1,0.07308548969964705,0.09277933009460791,0.27924701732450735,0.1894924051135215,0.4802969188178025,0.006845472864429752,0.07472762988804156,0.0
COPB2,0.13597763850870667,0.08054732102590298,0.415116219430204,0.26854451468090973,0.547940315577232,0.008754969229608667,0.12392903926496251,0.016503504299046314
COPE,0.09770279019334813,0.06116004534352458,0.2567211779851649,0.17008454077408405,0.37656744317805957,0.0,0.09064647193151348,0.005501168099682105
COPG1,0.0,0.02446401813740983,0.06418029449629123,0.02967671145884404,0.2710408640507643,0.0038189927303578252,0.01673113884110213,0.0
COPS2,0.0,0.012232009068704915,0.0,0.010268847119406597,0.0,0.0,0.0023901626915860184,0.0
COPS3,0.0,0.012232009068704915,0.0,0.008557372599505498,0.0,0.0,0.004780325383172037,0.005501168099682105
COPS4,0.08327883059023448,0.08462465738213797,0.0203446720123724,0.08644619292584302,0.04780325383172036,0.00493597649925084,0.08767045049235711,0.005501168099682105
COPS6,0.03058002267176229,0.05131312514604417,0.012836058899258247,0.04579030824277314,0.09560650766344073,0.0,0.010958806311544639,0.01100233619936421
COPS8,0.18426314359702686,0.2781984813037218,0.09736102540792188,0.28004677320067994,0.09560650766344073,0.5226233905880558,0.2901744222542269,0.2869520149161822
COPZ1,0.06712276752158583,0.06762247057098406,0.14870526100495488,0.14880306108877675,0.36664737171420503,0.006052960268143854,0.06354238552643704,0.014220313247841706
CORO1A,0.04250546702788477,0.11147376439077228,1.0398701872851728,0.006845898079604398,0.0,0.008754969229608665,0.08550672585083097,0.0
CORO1B,0.0,0.02038668178117486,0.5788387066613873,0.020537694238813194,0.5759034264812433,0.0038189927303578252,0.028681952299032216,0.0
CORO1C,0.0,0.0,0.0,0.0,0.04780325383172036,0.0,0.01195081345793009,0.0
CORO2B,0.01019334089058743,0.02038668178117486,0.0,0.008557372599505498,0.3089240464186301,0.0,0.004780325383172037,0.0
CORO7,0.15636432028988154,0.02107952316738888,0.5863473197745014,0.003422949039802199,0.18129294386302694,0.0,0.010958806311544639,0.0087191451481596
COTL1,1.0232325311060118,0.46836026350290616,1.0750020388571337,0.21687599743193914,0.13348969003130656,0.12887855701891657,0.338371567813988,0.12405544883975908
COX4I1,0.3450407667170604,0.2240266468413901,0.7401499798989603,0.21090256628312276,0.6435468232406727,0.03883886964879248,0.3385512781627432,0.06643659270823933
COX5B,0.4258210820603038,0.19040854989271394,0.769954385684777,0.22162437653876083,0.7193131879764043,0.038046357052506585,0.3919938818765706,0.06550180671096645
COX6B1,0.4306354284366603,0.254646525493677,0.7854975281058515,0.25388502944829405,0.7531348863561192,0.039553776523407046,0.2875455648418066,0.037995966212555916
COX6C,0.4163941529511725,0.3552739635881724,0.8242357514702661,0.3685872816233426,0.8049996241759905,0.08704742905423003,0.4136850564496,0.05594646699409394
COX7A1,0.0,0.0,0.0,0.0,0.14340976149516108,0.0,0.0,0.0
COX7A2,0.7291227935309356,0.49498251776000707,0.9431366066894045,0.6615170992598299,0.795079552712136,0.2085813588191462,0.628580461098745,0.2512020735016215
COX7C,0.41216353423864627,0.23256759622749168,0.7944313456844497,0.2561781485887205,0.7332947434284102,0.04042389484136428,0.310501912312586,0.05594646699409394
CPE,0.0,0.004077336356234972,0.0,0.003422949039802199,0.0,0.003026480134071927,0.010958806311544639,0.0
CPLX2,0.0,0.05708270898728961,0.0,0.0,0.0,0.0076379854607156504,0.021511464224274163,0.0
CPM,0.01615606306864867,0.0,0.0,0.012981470054389583,0.0,0.004433713257394216,0.004780325383172037,0.0087191451481596
CPNE1,0.2515685952362385,0.21179463777268523,0.30177285666384984,0.5383192372862199,0.6038665373852546,0.020648875878469024,0.4153563777461651,0.12354323835454024
CPNE3,0.10712971930247944,0.15771014708178502,0.05352540292400305,0.3910320505497006,0.0856864361995862,0.02359775029086961,0.43064263334076197,0.16223964145403974
CPOX,0.01019334089058743,0.004077336356234972,0.025672117798516494,0.0,0.0,0.008754969229608665,0.0,0.0
CPQ,0.0,0.0,0.11552453009332421,0.0,0.21511464224274165,0.0,0.0,0.0
CPSF1,0.0,0.0,0.0,0.003422949039802199,0.0,0.0,0.004780325383172037,0.0
CPSF2,0.0,0.0,0.0,0.008557372599505498,0.0,0.0,0.0,0.0
CPSF3,0.050966704452937155,0.02446401813740983,0.012836058899258247,0.017114745199010996,0.0,0.0,0.038242603065376295,0.0
CPSF6,0.829141414853649,0.4327433543566369,0.39477154741783166,0.7434416031585532,0.4721739508415002,0.15797083163731937,0.7724826259388664,0.44913023119487133
CPSF7,0.3535020041421128,0.3039608384421282,0.03850817669777474,0.6119461009836419,0.03788318236786585,0.054582881993902564,0.5673347828612846,0.2234004587175311
CPT1A,0.0,0.004077336356234972,0.0,0.005134423559703298,0.0,0.0,0.0,0.0
CPVL,0.0,0.0,0.4686416223542071,0.0017114745199010995,0.0,0.0,0.004780325383172037,0.0
CRABP2,0.0,0.016309345424939888,0.0,0.016986063714717132,0.0,0.01671742586293143,0.029900397495477554,0.0
CRACR2B,0.01019334089058743,0.028541354493644804,0.0,0.0,0.0,0.0,0.004780325383172037,0.0
CREB1,0.0,0.04077336356234972,0.0,0.005134423559703298,0.0,0.0,0.004780325383172037,0.0
CREBRF,0.05692942663099839,0.08283977250319724,0.07919752072251952,0.10773045906393997,0.12356961856745206,0.08193429023106026,0.09664913393657842,0.11366391455417366
CREG1,0.0,0.006462425227459468,0.025672117798516494,0.006135571974785185,0.0,0.0072701303846150365,0.009560650766344074,0.0
CRIP2,0.10366551237140935,0.317419106361163,0.0,0.2107404254571539,0.8388213225557053,0.05029584783986596,0.18291753745828737,0.016503504299046314
CRISPLD1,0.01615606306864867,0.0,0.0,0.01769638981953634,0.02390162691586018,0.0,0.009560650766344074,0.0
CRK,0.02038668178117486,0.032618690849879776,0.03850817669777474,0.010268847119406597,0.19121301532688145,0.0019094963651789126,0.014340976149516108,0.0
CRKL,0.23964315088011603,0.17709742276416343,0.04601678981088889,0.20622110585965095,0.0,0.010664465594787578,0.17123988975172183,0.01100233619936421
CRMP1,1.2449757566662056,1.116866558056827,0.1969032181428138,1.1462118846054672,0.5898849819332489,1.6896653323985207,1.1115620368137376,1.3040810850127182
CRNKL1,0.0,0.02446401813740983,0.0,0.0017114745199010995,0.0,0.0,0.0,0.0
CROCC,0.05096670445293715,0.17163440363550042,0.1862483265705256,0.23515723534796376,0.09560650766344073,0.04932554317433056,0.40235962898408134,0.21976886261239473
CRTAP,0.0,0.0,0.0,0.0,0.21511464224274165,0.0,0.0,0.0
CRYAB,0.01019334089058743,0.0,0.0,0.011269995534488484,0.02390162691586018,0.0,0.0023901626915860184,0.005501168099682105
CRYBB1,0.0,0.0,0.6912169582955372,0.0,0.0,0.0,0.0,0.0
CRYBG1,0.02038668178117486,0.0,0.0,0.007847046494686285,0.0,0.0,0.003788318236786585,0.0087191451481596
CRYBG3,0.0,0.006462425227459468,0.0,0.0027126229349829865,0.0,0.0,0.00757663647357317,0.0087191451481596
CRYL1,0.02038668178117486,0.02446401813740983,0.012836058899258247,0.1307206268163588,0.02390162691586018,0.0,0.09267721392558903,0.0
CRYM,0.01615606306864867,0.004077336356234972,0.0,0.04107538847762639,0.0,0.009369689756645054,0.021511464224274163,0.0
CRYZ,0.03058002267176229,0.06116004534352458,0.11770569742029427,0.43469138047801625,0.26112079258690973,0.003026480134071927,0.22237858572010902,0.016503504299046314
CS,0.01615606306864867,0.012232009068704915,0.0406893440247448,0.01327229236465226,0.06178480928372603,0.0,0.003788318236786585,0.0
CSDE1,0.04077336356234972,0.12878251591450865,0.012836058899258247,0.030096215253400577,0.04780325383172036,0.0,0.03008010784423279,0.0
CSE1L,0.8420325508938502,0.49052554304413937,0.4044613278579157,0.8249824320340119,0.32876418934633916,0.42023883925479666,0.902648548109849,0.6791548704110821
CSK,0.0,0.030926443364869303,0.5156235232972999,0.00884819490976817,0.48615550629350585,0.0,0.007170488074758054,0.0
CSNK1A1,0.0,0.018694434296164384,0.0,0.006135571974785186,0.02390162691586018,0.003026480134071927,0.008568643619958622,0.0
CSNK2A2,0.01019334089058743,0.0,0.0,0.0017114745199010995,0.0,0.0,0.0023901626915860184,0.0
CSNK2B,0.0,0.04077336356234972,0.025672117798516494,0.015403270679109895,0.0,0.0,0.059754067289650444,0.0
CSPG4,0.0,0.0,0.0,0.0,0.26291789607446203,0.0,0.0,0.0
CSRP1,0.0,0.012232009068704915,0.0,0.022830813379239645,0.04780325383172036,0.0,0.0023901626915860184,0.0
CSRP2,0.01019334089058743,0.08462465738213795,0.0,0.03380998660346545,0.15739131694716677,0.01178144936368059,0.21457551119647594,0.01100233619936421
CST6,0.06712276752158583,0.018694434296164388,0.08452496650866363,0.05137825937711535,0.02390162691586018,0.01750993845921733,0.02809609355146188,0.0087191451481596
CSTB,0.8173986546151523,0.46366979772150624,1.019964710210158,0.8553671001680584,0.8347598385675542,0.22321460509993515,0.7667102934093089,0.5760514632017998
CSTF2,0.01019334089058743,0.008154672712469944,0.0,0.015403270679109895,0.0,0.0,0.007170488074758054,0.0
CSTF3,0.0,0.0,0.0,0.0017114745199010995,0.0,0.0,0.004780325383172037,0.0
CTBP2,0.8578755168231971,0.5613066493299946,0.13054175631955253,1.0202758826903944,0.6534668947045273,0.2522647553055055,0.889407038363397,0.7150845556066532
CTBS,0.0,0.0,0.0,0.0027126229349829865,0.0,0.0,0.0023901626915860184,0.0087191451481596
CTNNA1,0.0263494039592361,0.06593022308597359,0.05352540292400305,0.3357812298877487,0.3008010784423279,0.006845472864429753,0.11599298209387886,0.06321861565976183
CTNNB1,0.0,0.016309345424939888,0.0,0.0991368406699699,0.2529978246106075,0.0,0.06931471805599451,0.0
CTNND1,0.15463221682434652,0.0856240634809344,0.2717384042113932,0.3139487784708014,0.5100571332093661,0.03069862094622021,0.19207203982581633,0.04349713431223803
CTPS1,0.01615606306864867,0.03738886859232877,0.0,0.03054917838963206,0.03788318236786585,0.003026480134071927,0.0800977054442315,0.0
CTPS2,0.0,0.0,0.0,0.003422949039802199,0.0,0.0019094963651789126,0.0023901626915860184,0.005501168099682105
CTR9,0.0,0.008154672712469944,0.0,0.006845898079604398,0.0,0.0,0.004780325383172037,0.0
CTSB,0.34157655978599033,0.06662306447218759,1.2045170944709713,0.13055848599039,0.6615898626808294,0.004433713257394216,0.02570593085987586,0.0087191451481596
CTSC,0.0,0.0,0.43546089144257644,0.00813786880494896,0.0,0.003026480134071927,0.0,0.0
CTSD,0.8583580640238779,0.2870995053025762,1.0415087733094301,0.6336502879394689,0.6954115610605442,0.1528141970229845,0.41224795605398973,0.40971334168827445
CTSH,0.0,0.0,0.10172336006186199,0.007847046494686285,0.0,0.0,0.0,0.0
CTSS,0.0,0.008154672712469944,0.3465735902799726,0.0027126229349829865,0.0,0.0,0.0,0.0
CTSV,0.08482824993814371,0.02985396361902251,0.13054175631955253,0.07263727811667214,0.03788318236786585,0.042414735525831054,0.03905489986300652,0.012773316765350002
CTSZ,0.0,0.012232009068704915,0.8438244606211525,0.034100808913728124,0.13348969003130656,0.0,0.01673113884110213,0.0
CTTN,0.01019334089058743,0.16717079060563383,0.0,0.008557372599505498,0.5718419424930921,0.0,0.020519457077888714,0.0
CUL1,0.03058002267176229,0.03669602720611475,0.0,0.02396064327861539,0.0,0.0038189927303578252,0.03346227768220426,0.0
CUL2,0.0,0.004077336356234972,0.0,0.0017114745199010995,0.0,0.0,0.0023901626915860184,0.0
CUL3,0.01615606306864867,0.1019334089058743,0.012836058899258247,0.06891194393227545,0.0856864361995862,0.006052960268143854,0.03089240464186301,0.019721481347523807
CUL4A,0.09347217148082192,0.0472357887898092,0.08985241229480773,0.09661981790263069,0.07170488074758054,0.0076379854607156504,0.03946104826182163,0.039442962695047615
CUL4B,0.02038668178117486,0.028541354493644804,0.012836058899258247,0.015403270679109895,0.04780325383172036,0.0076379854607156504,0.02390162691586018,0.0
CUL5,0.0,0.02038668178117486,0.0,0.003422949039802199,0.02390162691586018,0.0,0.0023901626915860184,0.0
CUX2,0.0,0.032618690849879776,0.0,0.0,0.0,0.0,0.0,0.0
CWC22,0.0,0.02038668178117486,0.0,0.0,0.0,0.0,0.0,0.0
CYB5A,0.0,0.004077336356234972,0.0,0.003422949039802199,0.0,0.0,0.0,0.0
CYB5R1,0.0,0.004077336356234972,0.1925408834888737,0.006845898079604398,0.07170488074758054,0.0,0.0,0.005501168099682105
CYB5R3,0.4571841122985192,0.22233439935637966,0.3531170922608829,0.5261767748209435,0.7810979972601304,0.055166489555047056,0.4651436458706563,0.1251784612387567
CYBB,0.0,0.0,0.3509359249339128,0.0,0.0,0.0,0.0,0.0
CYC1,0.0,0.03669602720611475,0.12303314320643838,0.008557372599505498,0.3107211499061824,0.0,0.009560650766344074,0.01100233619936421
CYCS,0.0748175931651821,0.080547321025903,0.1358692021056966,0.015403270679109895,0.5619218710292376,0.006845472864429752,0.02809609355146188,0.0087191451481596
CYFIP1,0.04250546702788477,0.03908111607733925,0.7071992956539694,0.09887947770138218,0.3427457447983448,0.003026480134071927,0.032876418934633916,0.0
CYP2U1,0.10867913865038865,0.054391055403482685,0.09954219273489194,0.08932374313958441,0.13755117401945774,0.021151139120325648,0.06358911322774172,0.03300700859809263
CYP51A1,0.01019334089058743,0.008154672712469944,0.0,0.032518015878120886,0.0,0.0,0.0,0.005501168099682105
CYTH3,0.0,0.008154672712469944,0.0,0.0,0.6435468232406728,0.0,0.0023901626915860184,0.0
CZIB,0.11808947197452299,0.06931471805599453,0.05134423559703299,0.11528389679557396,0.44241373644993665,0.0,0.17637963583240432,0.014220313247841706
DACH1,0.04846818920594601,0.02277177065239936,0.0,0.1505814542920277,0.0,0.0,0.08054669011890374,0.028440626495683408
DAD1,0.20656461296136255,0.09824234922327091,0.35844453804702703,0.3633576359210204,0.5082600297218139,0.007962456633322767,0.26860397365787353,0.019721481347523807
DAP,0.01019334089058743,0.016309345424939888,0.012836058899258247,0.0017114745199010995,0.0,0.0,0.014340976149516108,0.0
DAZAP1,0.06289214880905962,0.20356025309916617,0.11770569742029427,0.02967671145884404,0.09560650766344073,0.0038189927303578252,0.040859203807022196,0.0
DBI,1.196089928129058,0.507368305933195,0.7147079087670837,1.1796717444203675,0.7152517039882532,0.4473024772444804,1.0418010913155888,1.1610407958522881
DBN1,0.4750556830477059,0.7998317935695922,0.012836058899258247,0.5707480209504743,0.29494249096662445,0.8424115854328699,0.7586535102615495,0.4058302797397533
DBNL,0.0526988079184722,0.05131312514604417,0.31557402669531204,0.024251465588878068,0.3427457447983448,0.009871952998501679,0.009560650766344074,0.0087191451481596
DBR1,0.02038668178117486,0.012232009068704915,0.0,0.0017114745199010995,0.0,0.0,0.0,0.0
DCK,0.01615606306864867,0.03500377972110428,0.09203357962177777,0.055930473877885876,0.02390162691586018,0.0,0.0366647371714205,0.0087191451481596
DCLK1,0.15368312092526457,0.39789999205401444,0.012836058899258247,0.25727451914642124,0.02390162691586018,0.138286207191356,0.18873659768914952,0.03654896973006421
DCLK2,0.0,0.016309345424939888,0.0,0.034229490398021985,0.0,0.009547481825894563,0.0023901626915860184,0.0
DCLRE1A,0.09174006801528688,0.008154672712469944,0.08985241229480773,0.035940964917923084,0.09560650766344073,0.036136860687327674,0.01673113884110213,0.016503504299046314
DCPS,0.06289214880905962,0.028541354493644804,0.03850817669777474,0.06949358855280081,0.1952744993150326,0.0019094963651789126,0.03986719666063675,0.0
DCTN1,0.17924951731804759,0.2297962306826356,0.05352540292400305,0.12016095738668953,0.1713728723991724,0.016392954690324316,0.10142556789430289,0.005501168099682105
DCTN2,0.10366551237140935,0.24610557610757552,0.025672117798516494,0.12325962477455411,0.20519457077888714,0.01750993845921733,0.15324357801286972,0.01100233619936421
DCTN3,0.15213370157735534,0.19032883793166483,0.04601678981088889,0.0961668547663992,0.09560650766344073,0.01178144936368059,0.19707880325904825,0.005501168099682105
DCTPP1,0.02038668178117486,0.044850699918584695,0.0,0.1261343885355059,0.02390162691586018,0.0,0.14228477170132506,0.005501168099682105
DCUN1D5,0.06712276752158583,0.04892803627481966,0.012836058899258247,0.02567211779851649,0.04780325383172036,0.02356289872736118,0.045413091140134344,0.0174382902963192
DCX,0.9164681800387839,1.008290391563015,0.046016789810888886,0.3412371486466,0.02390162691586018,1.4319019048906108,0.6518350700568696,0.3672867510550787
DCXR,0.18444582771465268,0.10570418054952684,0.2451011752806727,0.20777043955358318,0.3188441178824846,0.017834409631824446,0.3278656376025631,0.0087191451481596
DDAH1,1.0348780698928262,0.49047337783546896,0.061034016037117195,1.1457043777583653,0.24713923713490407,0.32172137653840127,0.9125753923753758,0.8053354594560718
DDAH2,0.7158662892554826,0.9807371013398729,0.5754623815355733,1.0173341113530678,0.7630549578199737,1.4489631330138841,1.054503500611708,0.9826583266012247
DDB1,0.8268255837242836,0.3998180987941747,0.362806872700967,0.9355462531820329,0.42257359352222756,0.3527158251149096,0.9294210667859132,0.8223317694062909
DDI2,0.0,0.012232009068704915,0.042640464685074916,0.0027126229349829865,0.0,0.02291395638214695,0.0023901626915860184,0.0
DDOST,0.9591563311842944,0.3912837877220719,0.826856113734594,0.9635477359154407,0.810858211651694,0.16690733153379406,0.8115063638023585,0.6861138057149606
DDR1,0.03231212613729734,0.0,0.0,0.013691796159208796,0.0,0.009871952998501679,0.006178480928372604,0.0087191451481596
DDT,0.12405219415258421,0.11078092300455829,0.4429695045556905,0.11157012544550911,0.428432180997931,0.0432725829061867,0.11297023295341786,0.02200467239872842
DDX1,0.9357396775882478,0.6206415765224056,0.19885433880314393,0.9014769292953377,0.4663153633657969,0.32923697188280276,0.7284916212910503,0.6060041398879444
DDX17,1.2065182242332213,0.9863263528206401,0.9276801855258183,1.1987724628477783,0.8067967276635429,1.681409068406861,1.141429097471615,1.6373905746093798
DDX21,0.0,0.0,0.0,0.0,0.0,0.0,0.01195081345793009,0.0
DDX23,0.23791104741458097,0.18863659044665435,0.06418029449629123,0.25588732627845784,0.10958806311544639,0.009547481825894563,0.22161301662378347,0.07473316234434488
DDX39B,1.149686019053905,0.9343383664306747,0.8891720088280436,1.1465449426389471,0.8207782831155486,1.6310017249639337,1.1031207678284205,1.573151488854853
DDX3X,0.48871323086936336,0.2519548719098701,0.3444133213489248,0.5943783926483996,0.532161656637674,0.0594877455272615,0.6042298495082126,0.2584652657118942
DDX42,0.08501093405576954,0.04077336356234972,0.0,0.055930473877885876,0.0,0.0,0.04243706970097799,0.0087191451481596
DDX46,0.01019334089058743,0.1145516946482108,0.025672117798516494,0.04094670699333252,0.02390162691586018,0.0,0.026697938006261315,0.0087191451481596
DDX5,0.9531936090062333,0.5537574742323074,0.6655448404970207,0.673916924693694,0.5700448390055399,0.32336763484792697,0.8461754124046653,0.5567346444555396
DDX50,0.0,0.008154672712469944,0.0,0.019827368133993984,0.02390162691586018,0.003026480134071927,0.008568643619958622,0.0
DDX58,0.01019334089058743,0.008154672712469944,0.0,0.00910834433114552,0.0,0.03628353979068528,0.0,0.01100233619936421
DDX59,0.0,0.004077336356234972,0.012836058899258247,0.008557372599505498,0.0,0.0,0.0262917896074462,0.0
DDX6,0.7253098141496107,0.5523262645652075,0.09736102540792188,0.7962180537995566,0.3625858877260539,0.20739113767152895,0.7615866954248486,0.3584672002120496
DDX60,0.023668204594619123,0.0,0.02980440578581667,0.0,0.0,0.006845472864429752,0.0,0.0
DECR1,0.39350895592300644,0.09516441896583241,0.6580362273839067,0.291632691028737,0.6755714181328352,0.0038189927303578252,0.22512816910920547,0.03394179459536551
DEK,0.0875094493027607,0.22502605294018665,0.09736102540792188,0.24303453770836203,0.03788318236786585,0.0076379854607156504,0.38897113273610956,0.08200531101001277
DENND1A,0.990239455853202,0.6058945362124601,0.7174149922889002,0.9195633791818659,0.3864875146419141,1.5241696974999606,0.9145590301467149,1.4834769970456139
DFFA,0.0,0.004077336356234972,0.0,0.006845898079604398,0.0,0.0,0.0023901626915860184,0.0
DGKA,0.023668204594619123,0.018694434296164384,0.03850817669777474,0.003422949039802199,0.04780325383172036,0.0,0.0,0.012773316765350002
DHCR24,0.0,0.010539761583694442,0.012836058899258247,0.006135571974785185,0.0,0.0,0.0,0.0
DHCR7,0.40765300995681225,0.2696575319176204,0.5171563474161945,0.35505451170716434,0.4379238897032146,0.08348757271240959,0.28640786012647124,0.18663505278792794
DHRS1,0.0,0.004077336356234972,0.0,0.005134423559703298,0.0,0.0,0.0,0.0
DHRS7,0.0,0.010539761583694442,0.058852848710147135,0.030677859873925926,0.0,0.0019094963651789126,0.004780325383172037,0.0087191451481596
DHX15,0.5583345136379404,0.3097304222833737,0.29426424355073566,0.5907626298937432,0.3567273002503505,0.11756514907891479,0.6428318732710991,0.37734353053546527
DHX9,1.1348278243345928,0.8177992014131651,0.874824024205813,1.088224086178548,0.671509934144684,1.5368374549969637,1.07163300500073,1.483541359923924
DIDO1,0.0,0.010539761583694442,0.0,0.03910655098913756,0.0,0.0,0.01515327294714634,0.0261574354444788
DIP2B,0.2295186768704754,0.18313468273731853,0.0,0.25006069381542706,0.0,0.5963915403123365,0.1646569770118955,0.5841325587516668
DKC1,0.07135338623411201,0.06523738169975955,0.22572161440050437,0.05647865915673627,0.11950813457930091,0.03837082822511371,0.11950813457930089,0.03072381754688802
DLAT,0.09097365623383077,0.02277177065239936,0.012836058899258247,0.04094670699333253,0.0,0.0019094963651789126,0.01952744993150326,0.0087191451481596
DLD,0.07308548969964707,0.0781622321546785,0.2845744631106515,0.1429276385353689,0.24307775314675298,0.0038189927303578252,0.0690921714313822,0.012773316765350002
DLGAP4,0.0,0.02446401813740983,0.0,0.0017114745199010995,0.02390162691586018,0.0038189927303578252,0.007170488074758054,0.0
DLST,0.34139387566836454,0.3569662110731829,0.8450196184199963,0.47915625865376976,0.8586614654834143,0.08925028362612417,0.5223673673648066,0.09310623863793695
DMTN,0.0,0.004077336356234972,0.0,0.0,0.0,0.007460193391466142,0.0,0.0
DNAJA1,0.01019334089058743,0.044850699918584695,0.0,0.010268847119406597,0.0,0.0,0.028681952299032216,0.0
DNAJA2,0.08924155276829575,0.04077336356234972,0.0,0.06290505344178414,0.0,0.0,0.038469041115436184,0.0
DNAJB1,0.0263494039592361,0.0,0.0,0.011980321639307696,0.0,0.0,0.007170488074758054,0.0
DNAJB11,0.01615606306864867,0.02277177065239936,0.025672117798516494,0.009558521014587384,0.12356961856745206,0.0,0.0,0.0
DNAJB6,0.01019334089058743,0.02446401813740983,0.0,0.003422949039802199,0.0,0.0,0.013348969003130658,0.0
DNAJC7,0.0,0.0,0.0,0.0017114745199010995,0.0,0.0,0.004780325383172037,0.0
DNAJC9,0.08924155276829572,0.09824234922327091,0.012836058899258247,0.28459634866389494,0.0,0.05275472994801152,0.48530368225103465,0.1681633850657759
DNASE1L2,0.0,0.0,0.0,0.012561966259833047,0.04780325383172036,0.003026480134071927,0.0023901626915860184,0.0
DNASE2,0.0,0.0,0.5669677588943328,0.0,0.0,0.0,0.006178480928372604,0.0
DNHD1,0.02038668178117486,0.02038668178117486,0.058852848710147135,0.017114745199010996,0.02390162691586018,0.0,0.01614528009353179,0.0
DNM1L,0.09943489365888315,0.2531811307601999,0.058852848710147135,0.13268946430484763,0.19121301532688145,0.03721962263804285,0.18233167871071704,0.01100233619936421
DNM2,0.3636953450327003,0.2413353983651265,0.6834782985157832,0.15952487134441481,0.7432148148922647,0.01941943482439624,0.1727749193698205,0.06778499776217106
DNMT1,0.01019334089058743,0.012232009068704915,0.0,0.003422949039802199,0.0,0.0,0.019121301532688147,0.0
DNPEP,0.0,0.004077336356234972,0.0,0.005134423559703298,0.02390162691586018,0.0,0.0,0.0
DOCK2,0.0,0.0,0.0,0.0017114745199010995,0.0,0.0,0.004780325383172037,0.0
DOCK9,0.0,0.0,0.0,0.004424097454884086,0.0,0.0,0.0023901626915860184,0.0087191451481596
DPH1,0.12155367890559304,0.014617097939929415,0.061034016037117195,0.06636146182326129,0.03788318236786585,0.02335088483993383,0.03129855304067813,0.05022172050578726
DPM1,0.0,0.016309345424939888,0.012836058899258247,0.011980321639307696,0.04780325383172036,0.0,0.009560650766344074,0.0
DPP3,0.03058002267176229,0.044850699918584695,0.14119664789184072,0.03138818597874514,0.02390162691586018,0.0038189927303578252,0.053802024411337745,0.0
DPP7,0.0,0.004077336356234972,0.3027379677960538,0.004424097454884086,0.0,0.006052960268143854,0.0,0.0
DPY30,0.2896607594339713,0.3835894588266674,0.17437737880347137,0.3483097368059068,0.14340976149516108,0.060159268498382566,0.250568717068612,0.10205077644103065
DPYSL2,1.240399727232175,1.025180616146446,0.6921820694277413,1.240582115237035,0.8785016084111233,1.7715310115279788,1.1656295376733188,1.6238233499844008
DPYSL3,0.6232625880070576,1.056636401413375,0.12521431053340842,1.0651530455706317,0.02390162691586018,1.8140199655440872,1.0660370431929789,1.3717042519046698
DPYSL4,0.5294865944317131,0.6141516045425675,0.025672117798516494,0.36506911044092155,0.0856864361995862,0.2454894109675141,0.5506503717214872,0.05822965804529855
DPYSL5,0.6789225008594545,0.9207273129035407,0.08670613383563369,1.0381486956381956,0.03788318236786585,0.8208649518986693,0.9641958274616037,0.6565501668202797
